"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","num_of_prev_attempts","studied_credits","final_result","disability","age_band","imd_band","highest_education","region","gender","disabilityt"
"15",-1.33567291302617,0.680532287341294,0.596059705612112,-0.354470059269782,-0.215841620880777,-0.388131470412485,0.757780929290236,-0.0930690249336129,1.86178270846506,0.189401037054916,NA,0.396044747173256,0.0109531758500284,-0.0233316483306879,NA,0.661249019104504,-0.00634042759867831,0.814838072139181,0.634427452203274,-0.355337182077513,-0.775717548616826,1,"N",1,2,1,4,1,1
"16",-1.33072530585942,-0.659018728288539,-0.512243837198409,-0.651793422271597,-0.215841620880777,-0.34703724174829,NA,-0.0930690249336129,-0.806455967213893,-1.22416818863632,0.116362865191082,-1.19392774231158,-1.8910044197052,-0.0233316483306879,0.0287510992890972,0.089102841025165,-0.532100047765048,NA,-0.567372475880334,NA,-0.775717548616826,4,"N",1,4,1,4,1,1
"17",-1.32561311297758,-0.659018728288539,-0.512243837198409,-0.450980770506212,-0.215841620880777,0.00136566368354905,-0.479474506811302,0.803652321371492,-1.74069481083203,-1.22416818863632,NA,1.05853328445861,0.867013185902191,-0.0233316483306879,0.0287510992890972,-1.48928265469712,-0.532100047765048,0.32820159963901,-0.702406175665009,-0.355337182077513,0.0194795143346859,4,"N",1,10,3,2,1,1
"18",-1.32216082724662,-0.162888722499712,1.70436324842263,1.23559826576408,-0.215841620880777,0.582311074391827,-0.479474506811302,0.803652321371492,1.09892604584292,-0.421592254635801,NA,0.975108801985636,0.0291344196417195,-0.0233316483306879,-0.369032608815271,1.38119191927061,-0.148437622238238,0.18432646863896,-1.13451401497597,-0.355337182077513,-0.775717548616826,3,"N",2,1,3,5,1,1
"19",-1.31612735578891,-0.659018728288539,-0.512243837198409,0.265431933089215,-0.215841620880777,-0.240215596214943,0.448467070264851,-0.00339689030310229,0.176290637838241,-0.136807245796907,0.116362865191082,-1.19392774231158,0.170715637688504,-0.0233316483306879,-0.623982784665946,-0.884189278835263,0.195874810926848,0.823301315139184,0.499393752418599,-0.355337182077513,-0.775717548616826,3,"N",1,5,1,12,1,1
"20",-1.31423662720835,2.41698730760219,1.70436324842263,-0.253650834138868,-0.215841620880777,0.945077382623073,1.376408647341,0.624308052110471,-0.00556475047486418,0.989388016429625,NA,0.510637359028019,-0.862845475574006,-0.0233316483306879,-0.352010333018012,0.568579898319295,0.0462355344179584,0.819069693639183,1.24207910123431,-0.355337182077513,-0.775717548616826,1,"N",2,1,3,5,1,1
"21",-1.30904816289758,-0.659018728288539,-0.512243837198409,0.116019658007816,-0.215841620880777,1.53302371963861,-0.0155037182732255,-0.989790371238718,NA,0.527691108160511,0.116362865191082,1.05853328445861,0.0972490129085955,-0.0233316483306879,0.124943461135104,NA,0.729723040634239,0.823301315139184,0.539903862354002,-0.355337182077513,-0.775717548616826,3,"N",2,7,2,11,1,1
"22",-1.30843999860893,-0.659018728288539,-0.512243837198409,-1.56413602354478,-0.215841620880777,-0.748686628953674,NA,0.0124276040434583,-1.07551431650118,-0.227420657700192,NA,-1.19392774231158,1.11725802656541,-0.0233316483306879,0.0287510992890972,-0.616852702051678,-0.532100047765048,0.315506735139006,-0.212909013945562,-0.355337182077513,-0.775717548616826,3,"N",1,3,1,2,1,1
"23",-1.30519846287899,-0.659018728288539,-0.512243837198409,NA,-0.215841620880777,-0.578329326424841,1.376408647341,-0.989790371238718,0.0198220124947383,1.38549807417827,NA,1.30880673187752,-0.648267163472866,-0.0233316483306879,-0.163633624402916,0.625789191506229,0.113150395166405,0.133547010638942,0.823474631901819,-0.355337182077513,-0.775717548616826,3,"N",1,8,1,12,1,1
"24",-1.30353654858524,-0.659018728288539,-0.512243837198409,-0.541185384133444,-0.215841620880777,0.788690493562254,0.448467070264851,0.165983808443418,-0.907146036173982,-0.680487717216613,0.116362865191082,-1.19392774231158,NA,-0.0233316483306879,-0.401285341904814,-0.0203166840612748,-0.1681126184191,0.971408067639236,-0.314184288784068,-0.355337182077513,0.814676577286198,3,"N",1,11,1,2,1,1
"25",-1.29999795571101,-0.659018728288539,-0.512243837198409,NA,-0.215841620880777,-1.28706772244174,NA,-0.989790371238718,NA,-1.22416818863632,NA,-1.19392774231158,-1.8910044197052,-0.0233316483306879,NA,NA,NA,NA,-0.634889325772671,NA,-0.775717548616826,2,"N",1,7,3,4,2,1
"26",-1.295174791402,0.829371289077943,0.596059705612112,0.3930155160833,-0.215841620880777,1.48919945480442,-0.170160647785918,0.227188598746782,0.984179212256401,0.202993048840409,0.116362865191082,0.436425000874458,-0.483562445709673,-0.0233316483306879,-0.291088503848874,1.36766953379004,-0.0392004038590768,0.844459422639192,0.93150159172956,-0.355337182077513,0.0194795143346859,1,"N",2,8,1,5,2,1
"27",-1.29389624139583,-0.659018728288539,-0.512243837198409,-0.575012114243656,-0.215841620880777,-0.651478931518329,NA,-0.989790371238718,-1.46009136312937,-1.22416818863632,0.116362865191082,-1.19392774231158,-1.8910044197052,-0.0233316483306879,0.211516586796509,-1.17238672505404,NA,NA,-1.78267577394241,-0.355337182077513,0.814676577286198,4,"Y",1,7,3,10,1,2
"28",-1.28983579137622,2.12694207344872,NA,0.760618465325394,-0.215841620880777,NA,-0.0155037182732255,-0.0930690249336129,0.773620765017749,-0.162696792054989,NA,0.614866718579629,0.0430771087553304,-0.0233316483306879,-0.493436007874938,0.084756623743238,0.505583413089629,0.929091852639222,1.16105888136351,-0.355337182077513,-0.775717548616826,1,"N",1,5,3,8,1,1
"29",-1.28971937708994,-0.659018728288539,-0.512243837198409,0.0770882905570286,-0.215841620880777,-0.108259445850221,-0.108297875980841,1.36410316281218,-0.509547184036622,-0.447481800893882,0.116362865191082,-1.19392774231158,0.714784941436848,-0.0233316483306879,-0.473853991356287,-0.579128066071053,-0.194111720515239,0.353591328639019,0.259708935300801,-0.355337182077513,0.814676577286198,3,"Y",1,7,3,11,1,2
"30",-1.28072938418938,-0.659018728288539,-0.512243837198409,0.087523502451054,-0.215841620880777,0.456625180817486,-0.479474506811302,-0.989790371238718,0.0431070720380306,1.01851375596997,0.116362865191082,1.05853328445861,0.923299259486016,-0.0233316483306879,NA,1.38074428949773,-0.33494019020266,-0.0568759568611251,0.107796023043042,NA,-0.775717548616826,4,"N",2,7,3,13,1,1
"31",-1.27481232701794,-0.659018728288539,-0.512243837198409,-0.891981103794901,-0.215841620880777,-0.868326871951023,-0.479474506811302,-0.989790371238718,0.729492414725426,0.22564640181623,0.116362865191082,1.05853328445861,0.648904650764872,-0.0233316483306879,-0.689256173061451,-1.09822939268116,-0.532100047765048,0.550361728389088,-1.53511399100384,-0.355337182077513,-0.775717548616826,2,"N",1,11,3,11,1,1
"32",-1.26777327698394,-0.659018728288539,-0.512243837198409,0.435680613879245,-0.215841620880777,-0.432494558174968,0.757780929290236,-0.989790371238718,-1.63142135283244,-1.22416818863632,NA,-1.19392774231158,-1.30000064707504,-0.0233316483306879,0.211516586796509,-1.0711560808625,-0.532100047765048,NA,-0.432338776095659,-0.355337182077513,0.814676577286198,4,"N",1,6,3,12,1,1
"33",-1.26183012695524,-0.659018728288539,-0.512243837198409,-0.605056973906763,-0.215841620880777,-1.13269321534839,-0.0155037182732255,0.504745205936457,-2.00995032498789,-0.680487717216613,NA,-1.19392774231158,-1.69400316216181,-0.0233316483306879,-0.028363115556969,-0.653774347888143,0.0593795249221176,NA,-0.432338776095659,NA,-0.775717548616826,2,"Y",2,6,1,4,1,2
"34",-1.25854443408223,0.746682954779805,1.70436324842263,-0.653987173929538,-0.215841620880777,-1.04368193399125,-0.479474506811302,0.504745205936457,0.1559242585695,0.0444195780096612,NA,0.557986389620786,-0.299107161169135,-0.0233316483306879,-0.366417522348551,-0.600315875320445,-0.350106333092074,0.713279156139146,1.14755551138504,-0.355337182077513,-0.775717548616826,1,"N",1,6,3,8,1,1
"35",-1.25398621263164,-0.659018728288539,-0.512243837198409,-0.651793422271597,NA,-0.0906652924682577,-0.479474506811302,0.35529164821894,0.311217900493652,0.523376183784164,NA,1.05853328445861,-0.399423469733854,-0.0233316483306879,-0.199705760095168,-1.32423269134135,-0.532100047765048,NA,-0.837439875449684,-0.355337182077513,-0.775717548616826,4,"N",1,2,3,13,1,1
"36",-1.25235239833804,0.333241283289115,0.596059705612112,-0.821809175762038,-0.215841620880777,0.157074604647464,0.139153211239467,-0.989790371238718,0.61240132044491,-0.0949856710723146,NA,0.495418027766058,0.0231421274700805,-0.0233316483306879,-0.623982784665946,-0.672764513399013,-0.532100047765048,0.429760515639046,0.310346572720054,-0.355337182077513,-0.775717548616826,3,"N",1,9,1,5,1,1
"37",-1.24930956975191,-0.659018728288539,-0.512243837198409,0.395224414473057,-0.215841620880777,-0.345219000973255,1.00523201651054,-0.989790371238718,0.0672842215248644,-1.22416818863632,NA,-1.19392774231158,-0.347827902282015,-0.0233316483306879,-0.240021676457097,1.04690047452974,0.0988114964345952,NA,-0.175774746504776,-0.355337182077513,0.814676577286198,2,"N",1,7,2,3,1,1
"38",-1.24631089830886,-0.659018728288539,-0.512243837198409,NA,-0.215841620880777,-1.42000132577213,NA,-0.989790371238718,-1.98991497819952,-0.40864748150676,NA,-1.19392774231158,-1.8910044197052,-0.0233316483306879,-0.885076338247964,-1.42748794841672,-0.532100047765048,NA,0.360984210139307,NA,-0.775717548616826,2,"N",1,3,3,6,1,1
"39",-1.24505041258848,-0.659018728288539,-0.512243837198409,-0.19110557410395,-0.215841620880777,-0.307255387549664,-0.479474506811302,-0.989790371238718,-0.0633163623298104,-0.680487717216613,NA,-1.19392774231158,0.553419347363742,-0.0233316483306879,-0.154014388218315,-0.590310520952677,0.256539382484506,0.294348627638998,-0.212909013945562,-0.355337182077513,0.814676577286198,3,"N",1,9,1,6,1,1
"40",-1.24255553400501,-0.659018728288539,-0.512243837198409,0.010719578426639,-0.215841620880777,-0.389765899961629,-0.479474506811302,-0.0930690249336129,-0.108747750588116,0.135032989912945,NA,1.05853328445861,-0.558900678221356,-0.0233316483306879,0.0287510992890972,-0.941218239064399,-0.137780332640271,0.654036455139125,0.107796023043042,-0.355337182077513,-0.775717548616826,4,"Y",1,6,1,1,1,2
"41",-1.23677094826278,-0.659018728288539,-0.512243837198409,0.0136445806372272,NA,0.782898386560001,0.912437858802928,-0.0930690249336129,-0.226818728472712,1.62471748160294,0.116362865191082,1.05853328445861,-0.966192960682083,-0.0233316483306879,-0.137399343899459,0.225643378349829,-0.137780332640271,0.180094847138958,1.18806562132044,-0.355337182077513,-0.775717548616826,4,"N",1,8,1,3,1,1
"42",-1.23109675537823,-0.659018728288539,-0.512243837198409,NA,-0.215841620880777,-1.37252503886842,NA,-0.989790371238718,-1.03041733383468,-1.22416818863632,0.116362865191082,-1.19392774231158,-1.54625221900427,-0.0233316483306879,NA,-1.53681704414358,-0.532100047765048,0.861385908639198,0.6929420554433,NA,0.814676577286198,2,"N",1,5,3,12,1,1
"43",-1.22551489106556,0.333241283289115,-0.512243837198409,0.518562437960129,NA,-0.34703724174829,NA,0.803652321371492,0.90145782068753,-0.680487717216613,NA,1.05853328445861,0.276009413272037,-0.0233316483306879,-0.0486919038920093,0.166193870063338,-0.101933085810746,0.387444300639031,0.33735331267699,-0.355337182077513,1.60987364023771,3,"N",1,4,3,6,1,1
"44",-1.22440092677447,-0.659018728288539,-0.512243837198409,0.467019923278404,-0.215841620880777,-0.389765899961629,-0.479474506811302,NA,-0.696672495245562,-0.680487717216613,0.116362865191082,0.951273235564787,0.965513814673884,-0.0233316483306879,-0.885076338247964,-0.674142148173797,0.113150395166405,0.823301315139184,0.850481371858754,-0.355337182077513,-0.775717548616826,1,"N",1,5,1,10,1,1
"45",-1.21396779815265,2.13171255427361,-0.512243837198409,1.14065297548414,-0.215841620880777,0.0403692593859812,-0.214348341932401,0.713980186740982,1.17628267296925,0.147977763041986,NA,0.361342966648785,0.216312062501314,-0.0233316483306879,-0.146984946391107,0.188532747795991,0.694672399289814,0.472076730639061,0.202319612892315,-0.355337182077513,-0.775717548616826,2,"N",2,8,3,4,1,1
"46",-1.20972068384642,-0.659018728288539,-0.512243837198409,-0.876231091891733,-0.215841620880777,NA,-0.479474506811302,-0.989790371238718,1.00935388215772,0.406873225622798,NA,-1.19392774231158,-1.69400316216181,-0.0233316483306879,-0.199705760095168,1.43068698272844,0.0593795249221176,NA,-0.364821926203321,-0.355337182077513,-0.775717548616826,4,"N",1,2,1,10,1,1
"47",-1.20424519810569,0.457273784736322,0.596059705612112,1.09366257243992,-0.215841620880777,1.26143334414561,0.757780929290236,-0.0930690249336129,0.927672363123686,0.443118590384112,NA,0.512482126453711,-0.201171410555273,-0.0233316483306879,-0.313934189787301,1.63131061932273,0.195874810926848,0.666731319639129,1.02602518157883,-0.355337182077513,-0.775717548616826,1,"N",2,11,2,1,1,1
"48",-1.20323761238654,-0.659018728288539,-0.512243837198409,-1.06129373175395,NA,-0.143838733800413,-0.479474506811302,-0.0930690249336129,-0.951497614168307,-0.680487717216613,NA,-1.19392774231158,0.395807475291663,-0.0233316483306879,0.361051985666211,-0.0464345599424645,-0.532100047765048,0.425528894139045,-1.59362859424386,-0.355337182077513,-0.775717548616826,3,"Y",1,4,3,8,1,2
"49",-1.20085312666073,-0.659018728288539,0.596059705612112,-0.863460811970246,-0.215841620880777,1.05588703625633,-0.479474506811302,-0.0930690249336129,0.850741802212852,-0.40864748150676,0.116362865191082,0.495418027766058,0.784547543209612,-0.0233316483306879,-0.732771765325121,-0.728332974902908,0.0593795249221176,0.315506735139006,-0.162271376526308,-0.355337182077513,NA,3,"N",1,6,1,7,1,1
"50",-1.19919522665273,-0.659018728288539,-0.512243837198409,1.10827040790736,-0.215841620880777,NA,0.139153211239467,-0.0930690249336129,-0.0694536884853211,-0.40864748150676,NA,-1.19392774231158,-1.13583293245555,-0.0233316483306879,1.17103539621042,-0.443526086874942,NA,NA,1.18806562132044,-0.355337182077513,NA,4,"N",1,6,1,4,1,1
"51",-1.19909085522365,0.581306286183529,-0.512243837198409,-0.102015812117331,NA,-0.0617200723882538,-0.479474506811302,1.36410316281218,-0.395301494614825,1.31300734465564,0.116362865191082,0.307712942201876,-0.294550832631917,-0.0233316483306879,0.885464321980093,-0.0335419778992021,-0.0425997117480834,0.395907543639034,-0.0812511566555032,-0.355337182077513,-0.775717548616826,3,"N",1,4,2,7,2,1
"52",-1.19346081948217,0.333241283289115,0.596059705612112,NA,NA,0.28714600120758,0.448467070264851,-0.0930690249336129,-1.72059261808682,0.0806649427709747,0.116362865191082,0.474561907147816,-0.0728469802943736,-0.0233316483306879,-0.415107941800332,1.61443336210132,-0.22350200984131,0.827532936639186,1.0395285515573,-0.355337182077513,0.814676577286198,1,"N",1,1,3,5,1,1
"53",-1.19012093375176,-0.659018728288539,-0.512243837198409,0.28354251188696,-0.215841620880777,-1.28706772244174,0.448467070264851,-0.0930690249336129,0.607166849242548,2.03791463988192,NA,-1.19392774231158,0.58558281798307,-0.0233316483306879,-0.493436007874938,-1.04223303966491,0.14387660673457,0.742900506639156,NA,NA,0.0194795143346859,3,"N",1,6,1,7,1,1
"54",-1.18558077658697,1.02782329139347,1.15021147701737,1.30961999189672,NA,-0.276023415421896,0.448467070264851,-0.989790371238718,0.762800828131445,0.555149717828173,0.116362865191082,0.495418027766058,-0.649299523674164,-0.0233316483306879,0.0287510992890972,0.415488236693276,0.0433935905251671,0.751363749639159,0.796467891944885,-0.355337182077513,-0.775717548616826,1,"N",1,5,3,11,1,1
"55",-1.17935060512831,1.20146879341956,-0.512243837198409,-0.677387191614244,-0.215841620880777,-0.264056948986154,-0.479474506811302,-0.989790371238718,0.68571893046327,-0.0873817483951161,NA,0.401565484983967,0.125754216840642,-0.0233316483306879,-0.493436007874938,-0.34413599985052,0.0988114964345952,0.632878347639117,0.134802762999977,-0.355337182077513,2.40507070318922,3,"N",1,6,1,7,1,1
"56",-1.17645028368573,-0.162888722499712,0.596059705612112,0.147691947569341,NA,0.981358667062439,-0.479474506811302,0.436811770610313,-0.333613955316952,0.199756855558148,NA,1.16579333335242,0.297464995776762,-0.0233316483306879,-0.28102091343533,-0.101257070973274,-0.377801028803178,0.759826992639162,1.27808808784356,-0.355337182077513,-0.775717548616826,3,"N",2,7,3,2,2,1
"57",-1.17403368367406,-0.659018728288539,-0.512243837198409,-1.11248127043924,-0.215841620880777,-1.28706772244174,NA,-0.989790371238718,-0.292285838131549,-1.22416818863632,NA,-1.19392774231158,0.557439781191158,-0.0233316483306879,-0.885076338247964,-1.05850225033855,-0.532100047765048,0.357822950139021,-0.432338776095659,NA,0.0194795143346859,4,"N",1,11,1,3,1,1
"58",-1.16556554791887,-0.659018728288539,-0.512243837198409,0.295176043406345,NA,-0.048314763973621,-0.479474506811302,1.10255943680653,-0.260950067087548,0.542793343477725,0.116362865191082,-1.19392774231158,0.436281622798858,-0.0233316483306879,-0.428162619479433,-0.261310927330169,-0.532100047765048,0.247800791138982,0.917998221751092,-0.355337182077513,-0.775717548616826,3,"N",1,2,1,4,1,1
"59",-1.16398793362554,-0.659018728288539,-0.512243837198409,1.1397704317137,-0.215841620880777,-1.35353452410694,-0.479474506811302,-0.989790371238718,-1.99897752974016,-1.22416818863632,0.116362865191082,-1.19392774231158,0.867013185902191,-0.0233316483306879,0.0287510992890972,1.16224500661337,-0.532100047765048,0.446687001639052,NA,-0.355337182077513,NA,4,"N",1,9,3,1,1,1
"60",-1.16334966219389,-0.659018728288539,-0.512243837198409,-0.0493554669754423,-0.215841620880777,-0.931885751043364,-0.0155037182732255,-0.0930690249336129,-0.277092737019306,-1.22416818863632,0.116362865191082,-1.19392774231158,0.432942618433717,-0.0233316483306879,-0.674193083431719,0.0803424968162817,0.177675439459551,0.307043492139003,0.539903862354002,-0.355337182077513,-0.775717548616826,3,"N",1,10,1,3,1,1
"61",-1.15884964788644,1.00978220027388,-0.512243837198409,0.54034866950485,-0.215841620880777,NA,-0.170160647785918,-0.989790371238718,-0.686040375290509,-0.206959564689773,NA,0.584330963033303,-0.569141019853018,-0.0233316483306879,-0.562549007352531,-0.0684554664981091,-0.370787437032185,0.814838072139181,1.18806562132044,-0.355337182077513,0.814676577286198,1,"N",2,9,1,12,1,1
"62",-1.15806084073977,1.12704929255124,0.596059705612112,0.814481879423282,NA,1.21553356304077,-0.170160647785918,0.35529164821894,0.443866007863066,-0.0332490607645825,NA,0.474561907147816,0.600482072755259,-0.0233316483306879,-0.259825986248922,0.150752400271082,0.256539382484506,0.789448343139172,0.87748811181569,-0.355337182077513,1.60987364023771,1,"Y",2,4,1,6,1,2
"63",-1.15199726213906,-0.659018728288539,-0.512243837198409,-0.649630568524331,-0.215841620880777,0.0875223034852402,0.448467070264851,-0.989790371238718,-0.0166024735051258,0.474833284550261,0.116362865191082,-1.19392774231158,0.0384490732932497,-0.0233316483306879,-0.646686571933948,-0.13983415430032,-0.00634042759867831,0.52708781013908,0.728951042052547,-0.355337182077513,-0.775717548616826,3,"N",1,1,1,9,1,1
"64",-1.14941406926944,-0.659018728288539,-0.512243837198409,-0.436805759793362,-0.215841620880777,1.28779837684902,0.26287875484962,1.7003736676766,-0.0891553114723349,-0.136807245796907,0.116362865191082,1.05853328445861,-1.34925096146089,-0.0233316483306879,-0.377394428505152,0.41356003394677,-0.532100047765048,NA,0.107796023043042,-0.355337182077513,1.60987364023771,4,"N",2,8,1,8,1,1
"65",-1.14403291924345,-0.659018728288539,-0.512243837198409,-0.344668190159832,-0.215841620880777,-0.381682099759105,-0.479474506811302,1.44416756873228,-0.852847964585342,-0.136807245796907,0.116362865191082,1.05853328445861,0.433610419306745,-0.0233316483306879,-0.674193083431719,0.147102361304668,-0.532100047765048,0.52708781013908,-0.499855625987996,-0.355337182077513,-0.775717548616826,3,"N",2,9,3,2,1,1
"66",-1.14395062638591,0.333241283289115,0.596059705612112,0.843670207934151,-0.215841620880777,0.0203411185602101,NA,-0.989790371238718,-0.00225343356578536,0.239586926724427,NA,0.808259837039696,-0.522364104140628,-0.0233316483306879,0.124943461135104,0.320226815897832,0.681191383388112,0.861385908639198,-0.148768006547841,-0.355337182077513,0.814676577286198,2,"N",2,3,2,11,1,1
"67",-1.13551861920233,0.333241283289115,1.70436324842263,-0.295468517054549,-0.215841620880777,0.252982214013488,0.448467070264851,-0.0930690249336129,0.411116279818174,1.01096263831136,0.116362865191082,0.808259837039696,-0.623834872486028,-0.0233316483306879,NA,0.616296779865067,0.14387660673457,0.907933745139214,0.688440932117144,-0.355337182077513,-0.775717548616826,3,"N",1,3,1,5,2,1
"68",-1.13155451204032,0.333241283289115,-0.512243837198409,0.397551120776933,-0.215841620880777,-0.179759090445007,1.376408647341,NA,0.824629703158404,0.346464284353942,NA,0.608041079104568,-0.189871939026508,-0.0233316483306879,-0.199705760095168,-0.100532845378898,0.650859097609283,0.421297272639043,-0.162271376526308,-0.355337182077513,-0.775717548616826,3,"N",1,11,3,1,1,1
"69",-1.1245837048638,-0.659018728288539,-0.512243837198409,NA,-0.215841620880777,-1.03348242478432,-0.0155037182732255,-0.989790371238718,-0.965846654107648,1.19218946211793,NA,1.80935362671534,-1.55328797820225,-0.0233316483306879,-0.27585804655659,-0.647359994162317,0.328233876143556,NA,-0.162271376526308,NA,0.0194795143346859,2,"N",2,10,3,12,1,1
"70",-1.12201857627998,-0.659018728288539,-0.512243837198409,-0.682505945482774,-0.215841620880777,-0.614091355581657,-0.479474506811302,0.131111311642663,-0.212522057292274,-0.40864748150676,0.116362865191082,-1.19392774231158,0.509492385175308,-0.0233316483306879,0.394282074303922,-0.283003208228356,-0.269220237681863,-0.0864973073611356,-1.21553423484677,-0.355337182077513,-0.775717548616826,3,"N",1,4,1,5,1,1
"71",-1.12037673341491,-0.659018728288539,-0.512243837198409,0.576707506175463,-0.215841620880777,-1.10760735794572,NA,-0.0930690249336129,-1.68498677342047,-1.22416818863632,NA,-1.19392774231158,-1.8910044197052,-0.0233316483306879,0.681484983244141,-0.419758892151711,NA,NA,NA,NA,1.60987364023771,4,"N",1,2,1,11,2,1
