"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","num_of_prev_attempts","studied_credits","final_result","disability","age_band","imd_band","highest_education","region","gender","disabilityt"
"89",-0.998982725685745,0.0851762803947017,-0.512243837198409,0.648270667055875,-0.215841620880777,-1.27786462682656,0.139153211239467,0.803652321371492,1.05175313562396,0.503959024090603,0.116362865191082,0.495418027766058,-0.12311001759508,-0.0233316483306879,-0.428162619479433,-0.24977832229569,0.681191383388112,0.163168361138952,-0.432338776095659,-0.355337182077513,-0.775717548616826,3,1,1,5,3,6,1,1
"92",-0.991767047079466,-0.659018728288539,-0.512243837198409,1.10205329794559,-0.215841620880777,0.308135517522904,0.448467070264851,2.29818789854667,-0.793658174835562,-0.680487717216613,0.116362865191082,-1.19392774231158,0.766784475923978,-0.0233316483306879,0.394282074303922,0.649764870393699,0.256539382484506,0.24356916963898,0.597293184762489,-0.355337182077513,-0.775717548616826,3,1,2,8,1,10,1,1
"104",-0.939065496824929,-0.659018728288539,-0.512243837198409,0.466863784370366,-0.215841620880777,0.468032068698605,0.912437858802928,2.14873434082915,-0.0849486392885356,0.406873225622798,0.116362865191082,-1.19392774231158,-0.393169461557873,-0.0233316483306879,-0.154014388218315,0.162445257657676,0.177675439459551,0.797911586139175,1.39061617099745,-0.355337182077513,-0.775717548616826,3,1,2,8,1,7,2,1
"106",-0.935378375378549,1.63558254848479,-0.512243837198409,-0.30485566007127,-0.215841620880777,-0.014836969441769,-0.479474506811302,-0.989790371238718,0.331716528978424,0.0608947438102583,0.116362865191082,0.585794550445109,0.804802262467438,-0.0233316483306879,-0.493436007874938,-0.716848826192103,-0.0939670309597403,0.81060645063918,0.999018441621897,-0.355337182077513,-0.775717548616826,1,1,2,11,1,12,1,1
"109",-0.923893503894509,0.16786461469284,-0.512243837198409,-1.38727753074977,-0.215841620880777,-0.711022108010065,0.139153211239467,-0.989790371238718,-0.452446445689775,-1.22416818863632,0.116362865191082,-1.19392774231158,-0.140507531248262,-0.0233316483306879,-0.723812672800248,-0.316527642343737,-0.101933085810746,0.797911586139175,-0.837439875449684,-0.355337182077513,0.0194795143346859,3,1,2,6,1,7,1,1
"117",-0.903683582368328,0.581306286183529,1.70436324842263,-0.0294607150977574,-0.215841620880777,0.293609660205345,0.634055385680082,-0.989790371238718,0.0933994742144638,0.527691108160511,0.116362865191082,0.557986389620786,-0.533102894495436,-0.0233316483306879,-0.481917174628673,0.393216450818025,0.150376382258605,0.848691044139193,0.823474631901819,-0.355337182077513,0.814676577286198,1,1,2,11,2,9,2,1
"120",-0.897268753765917,-0.659018728288539,-0.512243837198409,-0.575012114243656,-0.215841620880777,0.365107061807356,0.448467070264851,-0.989790371238718,1.34796488806798,-0.438851952141188,0.116362865191082,1.05853328445861,-0.292654010564538,-0.0233316483306879,-0.656619478863699,-0.19202759670478,0.414267268534417,0.404370786639037,0.431876902526262,-0.355337182077513,-0.775717548616826,3,1,1,2,1,6,1,1
"124",-0.888419260866033,0.884496845276701,1.70436324842263,-0.173802744125822,-0.215841620880777,-0.111472291250405,-0.214348341932401,0.467381816507078,0.46623877840974,0.0444195780096612,0.116362865191082,0.530178228796462,-0.134140745875666,-0.0233316483306879,-0.493436007874938,-0.409360744460298,0.307419345726413,0.323969978139009,0.593917342267872,-0.355337182077513,-0.775717548616826,3,1,2,8,1,7,1,1
"125",-0.884427053703894,-0.659018728288539,-0.512243837198409,-1.21997510167836,-0.215841620880777,0.331594388698855,0.139153211239467,-0.989790371238718,0.606309026202696,-0.544567599361687,0.116362865191082,0.641410872093756,0.26485839869411,-0.0233316483306879,-0.885076338247964,-0.347261474285251,0.713120105260564,0.649804833639123,0.836978001880287,-0.355337182077513,0.0194795143346859,1,1,1,10,2,9,1,1
"131",-0.868428117912337,-0.659018728288539,-0.512243837198409,-1.01219548036193,-0.215841620880777,-0.884197516430263,-0.479474506811302,0.803652321371492,-1.42799403479546,0.588100049429367,0.116362865191082,0.307712942201876,-0.493717149706755,-0.0233316483306879,0.387754735464371,-0.962138464040837,0.299168540876374,0.72597402063915,0.256333092806184,-0.355337182077513,3.20026776614073,3,1,1,8,1,13,1,1
"135",-0.852680074979135,-0.659018728288539,-0.512243837198409,-0.14970624814531,-0.215841620880777,1.09835193732021,1.00523201651054,0.0862752443274081,0.319109872460289,-0.0949856710723146,0.116362865191082,0.808259837039696,0.170942075915565,-0.0233316483306879,-0.348699364041428,-0.269267921196753,0.108669489312715,0.531319431639082,1.16105888136351,-0.355337182077513,2.40507070318922,3,1,1,4,3,9,1,1
"142",-0.830565374872325,-0.659018728288539,-0.512243837198409,-0.0726958460608592,-0.215841620880777,-0.605396570480106,1.376408647341,-0.989790371238718,-0.320139856837328,-0.680487717216613,0.116362865191082,-1.19392774231158,1.51658489996416,-0.0233316483306879,0.444127207260489,-0.0747050410493767,0.887450926684149,0.256264034138985,0.769461151987949,-0.355337182077513,-0.775717548616826,1,1,1,4,1,1,1,1
"143",-0.826436681995242,-0.659018728288539,-0.512243837198409,1.26773927842693,-0.215841620880777,-0.20144329524358,0.912437858802928,-0.989790371238718,-1.65050084549903,-0.40864748150676,0.116362865191082,-1.19392774231158,-0.731727788776816,-0.0233316483306879,-0.336779875725727,0.218202650419235,-0.532100047765048,0.209716197638969,-0.499855625987996,-0.355337182077513,0.814676577286198,4,1,1,7,1,13,1,1
"148",-0.817685539095833,-0.659018728288539,-0.512243837198409,-0.370993210055126,-0.215841620880777,-0.924998566002398,0.139153211239467,-0.989790371238718,-0.192654155837803,0.841817602758563,0.116362865191082,1.05853328445861,-0.760839310640514,-0.0233316483306879,-0.493436007874938,-0.0956607822894657,0.650859097609283,0.802143207639177,0.715447672074079,-0.355337182077513,0.814676577286198,4,1,1,11,1,7,1,1
"153",-0.799039181862918,1.07743629197236,-0.512243837198409,-1.0356999624113,-0.215841620880777,0.154953749446829,0.757780929290236,0.803652321371492,-0.254703908370235,0.542793343477725,0.116362865191082,0.570500061991731,0.128258470114498,-0.0233316483306879,-0.696008592550641,-0.171328132493244,-0.128162778612837,-0.0357178493611177,-0.270298336354048,-0.355337182077513,-0.775717548616826,3,1,1,8,3,8,1,1
"159",-0.785189896081743,0.16786461469284,-0.512243837198409,-0.950836411433053,-0.215841620880777,-0.729652953931369,0.448467070264851,-0.0930690249336129,-1.0977067790239,0.298137131338857,0.116362865191082,0.307712942201876,-0.154474816174619,-0.0233316483306879,-0.386625008682294,-0.694071931249006,-0.236360261421465,0.793679964639174,0.620924082224806,-0.355337182077513,1.60987364023771,3,1,1,2,2,12,1,1
"166",-0.775114038890222,-0.659018728288539,-0.512243837198409,-0.575012114243656,-0.215841620880777,-0.496587545494976,-0.479474506811302,-0.989790371238718,-1.36188015643344,-1.22416818863632,0.116362865191082,-1.19392774231158,1.51658489996416,-0.0233316483306879,-0.336779875725727,1.09190459575969,-0.532100047765048,0.0869991741389256,-1.32356119467451,-0.355337182077513,-0.775717548616826,3,1,1,3,3,6,1,1
"172",-0.760184910246689,0.457273784736322,-0.512243837198409,-0.549418344901009,-0.215841620880777,0.0143624017660559,0.139153211239467,0.0699712198491336,0.0863711520102132,0.0670729309854822,0.116362865191082,0.307712942201876,0.272146643516284,-0.0233316483306879,-0.689256173061451,-0.038067188815049,0.0245866088816962,0.61172024013911,0.634427452203274,-0.355337182077513,-0.775717548616826,3,1,1,6,2,7,1,1
"178",-0.723865660071275,1.38062685106553,0.596059705612112,-0.615661042023154,-0.215841620880777,-0.813491760577238,0.448467070264851,-0.0930690249336129,0.249038727423177,0.406873225622798,0.116362865191082,0.474561907147816,-0.625214730432183,-0.0233316483306879,-0.252426573799229,-0.182873938122154,-0.177212304152749,0.649804833639123,-0.0947545266339709,-0.355337182077513,1.60987364023771,3,1,1,6,1,8,1,1
"181",-0.720868995771087,-0.659018728288539,-0.512243837198409,-0.528341123089417,-0.215841620880777,0.476858937134549,-0.479474506811302,0.205838090501422,-0.153768555919029,-0.463015528648731,0.116362865191082,-1.19392774231158,0.26550267953639,-0.0233316483306879,-0.542391049171566,0.378380590220632,0.0245866088816962,0.357822950139021,0.404870162569327,-0.355337182077513,-0.775717548616826,3,1,1,11,3,9,1,1
"195",-0.699406617096,-0.659018728288539,-0.512243837198409,-0.627025258391616,-0.215841620880777,-0.431179830229942,-0.479474506811302,0.131111311642663,-0.804299035914174,0.406873225622798,0.116362865191082,1.05853328445861,0.30063457046496,-0.0233316483306879,0.0287510992890972,-1.13097418879386,-0.532100047765048,0.683657805639135,-0.162271376526308,-0.355337182077513,0.814676577286198,4,2,1,3,3,12,1,2
"205",-0.682060888440795,-0.659018728288539,-0.512243837198409,-0.281847119955153,-0.215841620880777,-0.790447845848975,-0.479474506811302,-0.989790371238718,-0.442509759241366,-1.22416818863632,0.116362865191082,-1.19392774231158,0.257247388744096,-0.0233316483306879,0.622738933688188,0.373371089061739,-0.269220237681863,0.357822950139021,0.674937562138677,-0.355337182077513,-0.775717548616826,2,1,2,5,1,5,1,1
"206",-0.675896952696739,-0.659018728288539,-0.512243837198409,-0.293480651474538,-0.215841620880777,1.4048377449986,1.376408647341,0.504745205936457,-0.594780481276304,1.67546099226878,0.116362865191082,-1.19392774231158,0.0790081557286523,-0.0233316483306879,0.485664818057628,0.0640732861426412,0.256539382484506,-0.0272546063611147,-0.972473575234359,-0.355337182077513,0.0194795143346859,2,2,1,6,3,2,1,2
"208",-0.668787652662403,-0.659018728288539,-0.512243837198409,0.787409700298651,-0.215841620880777,0.775695087857369,0.26287875484962,-0.0930690249336129,-0.265004162275889,-0.447481800893882,0.116362865191082,-1.19392774231158,0.73873329726929,-0.0233316483306879,0.893182459121453,1.56695527078686,0.14387660673457,0.472076730639061,-0.567372475880334,-0.355337182077513,0.814676577286198,3,1,1,4,2,7,1,1
"215",-0.664879745500671,0.829371289077943,-0.512243837198409,-0.80535603832748,-0.215841620880777,-1.09874511772369,-0.479474506811302,-0.989790371238718,0.883570259943231,-1.22416818863632,0.116362865191082,-1.19392774231158,1.55104533015005,-0.0233316483306879,0.557809089442133,0.205615419003313,-0.532100047765048,0.125083767638939,-1.52611174435153,-0.355337182077513,-0.775717548616826,3,1,2,9,3,1,1,1
"223",-0.63944121680638,0.519290035459926,-0.512243837198409,0.328644818700576,-0.215841620880777,-0.429041737309243,-0.479474506811302,0.029211158653447,-0.738786953436625,0.189401037054916,0.116362865191082,0.396044747173256,0.599654336379026,-0.0233316483306879,0.351278430184531,-0.783746000150848,0.256539382484506,-0.0145597418611102,-2.09325328344716,-0.355337182077513,-0.775717548616826,3,1,1,2,1,12,2,1
"224",-0.637335723939068,1.75075558554291,0.596059705612112,1.15144185747256,-0.215841620880777,1.18051228937857,0.26287875484962,0.579471984795216,-0.32586213258353,1.11602166660502,0.116362865191082,0.808259837039696,-0.334120695041941,-0.0233316483306879,-0.186774239752662,1.20583527107344,0.0442133820327032,0.560940782139092,1.32309932110512,-0.355337182077513,-0.775717548616826,3,1,3,8,1,12,1,1
"230",-0.625597952453806,-0.659018728288539,-0.512243837198409,-0.430559144902953,-0.215841620880777,0.643834933528122,0.139153211239467,0.0862752443274081,-0.240333398747737,0.169013019376677,0.116362865191082,1.05853328445861,2.10647943127932,-0.0233316483306879,-0.713733693709765,-0.353254356458266,1.12404275575902,0.683657805639135,0.400369039243171,-0.355337182077513,-0.775717548616826,2,1,1,2,1,12,1,1
"237",-0.614398095256856,-0.659018728288539,1.70436324842263,-0.877151547132827,-0.215841620880777,-0.639922771683357,-0.479474506811302,-0.989790371238718,0.398208955125903,-0.680487717216613,0.116362865191082,-1.19392774231158,-0.300401673614163,-0.0233316483306879,-0.028363115556969,-0.798033798266507,-0.532100047765048,0.544014296139086,-0.121761266590906,-0.355337182077513,0.0194795143346859,3,1,1,11,1,10,1,1
"240",-0.59962953804267,-0.162888722499712,-0.512243837198409,-0.0175130516059955,-0.215841620880777,0.614582455726639,1.376408647341,-0.989790371238718,-0.608017470620345,-0.571751622932672,0.116362865191082,0.307712942201876,0.605772387855529,-0.0233316483306879,-0.689256173061451,-0.34927686642075,-0.317016566787897,0.687889427139136,0.391366792590859,-0.355337182077513,0.814676577286198,3,1,1,1,3,5,1,1
"251",-0.576699937931925,-0.659018728288539,-0.512243837198409,-0.211197879008457,-0.215841620880777,-0.5013706042502,-0.108297875980841,-0.0930690249336129,-0.231779979316126,0.173867309300067,0.116362865191082,1.05853328445861,-0.125156783907219,-0.0233316483306879,-0.408296805619932,-0.332488724027346,0.312870770359474,0.759826992639162,0.809971261923352,-0.355337182077513,-0.775717548616826,3,1,1,2,1,5,1,1
"253",-0.575519737926225,-0.162888722499712,-0.512243837198409,-0.315875199649354,-0.215841620880777,-0.890961512518089,-0.479474506811302,0.803652321371492,0.489320511092087,-0.680487717216613,0.116362865191082,0.307712942201876,1.03774760910646,-0.0233316483306879,-0.732771765325121,-0.214417320094382,0.256539382484506,0.734437263639153,0.620924082224806,-0.355337182077513,0.814676577286198,3,1,1,5,3,1,2,1
"254",-0.574791145065563,1.8216313006556,0.596059705612112,-0.949787904239499,-0.215841620880777,-0.152977919029377,-0.479474506811302,-0.0930690249336129,-0.189299268969394,-0.620078775947757,0.116362865191082,0.307712942201876,0.48507197229767,-0.0233316483306879,-0.395525925281681,-0.480319532552253,1.26599785320394,0.294348627638998,0.310346572720054,-0.355337182077513,0.0194795143346859,3,1,1,9,2,3,1,1
"256",-0.573793595060745,-0.659018728288539,-0.512243837198409,0.720200442489976,-0.215841620880777,-1.30793520668547,1.376408647341,-0.989790371238718,-0.551392988882977,-0.40864748150676,0.116362865191082,1.05853328445861,-0.160819462150251,-0.0233316483306879,-0.885076338247964,-0.436939996770915,-0.194111720515239,0.41283402963904,0.647930822181742,-0.355337182077513,2.40507070318922,3,2,1,5,1,1,1,2
"259",-0.570431630758793,-0.659018728288539,-0.512243837198409,-0.205390468620776,-0.215841620880777,-0.619308226642588,0.757780929290236,-0.0930690249336129,-1.45805209388735,-0.680487717216613,0.116362865191082,0.307712942201876,1.01924143036753,-0.0233316483306879,-0.760463505856547,-0.835216941644416,-0.317016566787897,0.505929702639073,-0.378325296181789,-0.355337182077513,0.0194795143346859,3,1,1,10,1,3,1,1
"264",-0.531075573425855,0.928597290235708,0.596059705612112,-0.40865261351645,-0.215841620880777,-0.657382232982013,-0.479474506811302,1.25201299452404,-0.0957416177859556,1.16329822933717,0.116362865191082,0.618397221756385,-0.403126500890684,-0.0233316483306879,0.13028748123766,0.262217702705188,0.290828053364921,0.544014296139086,0.121299393021509,-0.355337182077513,-0.775717548616826,3,1,2,6,1,9,1,1
"268",-0.526922794834369,-0.659018728288539,0.596059705612112,1.35633309538225,-0.215841620880777,0.663588413384592,-0.108297875980841,-0.989790371238718,0.199700905312908,-0.227420657700192,0.116362865191082,1.05853328445861,0.955145327434758,-0.0233316483306879,-0.336779875725727,0.901509498712136,-0.306774496265175,0.199842414138965,-1.24254097480371,-0.355337182077513,-0.775717548616826,2,1,1,5,1,3,1,1
"269",-0.522635537670806,-0.659018728288539,-0.512243837198409,-0.600605883586303,-0.215841620880777,-0.144277665509522,1.376408647341,-0.0930690249336129,0.0135778148947616,-0.571751622932672,0.116362865191082,1.05853328445861,1.84476789358684,-0.0233316483306879,0.880624134281274,0.0756623129238641,-0.0589163896153156,0.459381866139056,0.350856682655456,-0.355337182077513,-0.775717548616826,3,1,1,2,1,5,1,1
"280",-0.496251644686234,-0.659018728288539,-0.512243837198409,-0.443387014767185,-0.215841620880777,-0.619173162019651,0.448467070264851,-0.0930690249336129,0.887857985522613,-0.227420657700192,0.116362865191082,1.30880673187752,0.349884884850806,-0.0233316483306879,0.347050543824478,-0.394176147831566,-0.0589163896153156,0.806374829139178,1.1205487714281,-0.355337182077513,-0.775717548616826,3,1,1,3,2,4,1,1
"281",-0.495462837539567,0.630919286762412,1.70436324842263,-0.0590417242958904,-0.215841620880777,-0.823461780827017,-0.214348341932401,1.02783265794777,-0.363872440346719,1.19218946211793,0.116362865191082,0.542344299157104,0.0770576482282229,-0.0233316483306879,0.138410391793545,-0.685789423996971,0.318151837972753,0.201252954638965,-0.729412915621944,-0.355337182077513,-0.775717548616826,3,1,2,3,4,4,1,1
"283",-0.493509887530135,-0.659018728288539,-0.512243837198409,1.25002051503587,-0.215841620880777,-0.708587426630387,-0.479474506811302,-0.989790371238718,-0.546824158006695,-0.197216187065764,0.116362865191082,1.30880673187752,0.00513268414988299,-0.0233316483306879,-0.27585804655659,-0.569106804939584,-0.532100047765048,0.891007259139208,0.445380272504729,-0.355337182077513,-0.775717548616826,2,1,2,9,1,1,1,1
"293",-0.479227058889724,0.616744143739874,0.596059705612112,0.277260404866492,-0.215841620880777,-0.618489893927148,-0.479474506811302,0.0350340245385449,-0.177728332627332,0.104828519278517,0.116362865191082,0.557986389620786,-0.610496245673194,-0.0233316483306879,-0.0342714826100104,0.0969773077297789,-0.413804133227615,0.738668885139155,1.17456225134197,-0.355337182077513,-0.775717548616826,3,2,1,6,1,12,1,2
"297",-0.477424644595304,-0.659018728288539,-0.512243837198409,0.334846385887448,-0.215841620880777,0.741208272122681,0.139153211239467,-0.989790371238718,0.249643174160548,0.406873225622798,0.116362865191082,-1.19392774231158,1.23241874424879,-0.0233316483306879,-0.262012176290877,0.706314402666214,1.04517881273406,0.615951861639111,-0.229788226418646,-0.355337182077513,0.0194795143346859,3,1,1,10,3,7,1,1
"299",-0.47387400886387,-0.659018728288539,-0.512243837198409,-0.282413075542582,-0.215841620880777,-0.809779518994873,-0.479474506811302,0.803652321371492,0.591107603961601,-0.40864748150676,0.116362865191082,0.307712942201876,0.637178385434909,-0.0233316483306879,-0.885076338247964,-1.0711560808625,-0.419437272015111,0.658268076639126,0.283339832763119,-0.355337182077513,0.814676577286198,3,2,1,6,1,9,1,2
"308",-0.460175258797708,-0.659018728288539,-0.512243837198409,-0.140757175397103,-0.215841620880777,0.288476322664184,-0.479474506811302,-0.989790371238718,-0.883852140168559,-0.680487717216613,0.116362865191082,-1.19392774231158,-0.274644704198629,-0.0233316483306879,-0.885076338247964,-0.464755037501518,0.819853261234187,0.408602408139038,0.553407232332469,-0.355337182077513,0.814676577286198,3,2,1,10,1,1,1,2
"309",-0.4585173587897,1.32550129486677,-0.512243837198409,-0.0349620737446066,-0.215841620880777,-0.948550755821338,-0.479474506811302,0.44496378284945,-0.11221674925477,0.493862101049951,0.116362865191082,0.495418027766058,0.362497770242304,-0.0233316483306879,-0.252426573799229,-1.03080062135371,0.0245866088816962,0.666731319639129,0.823474631901819,-0.355337182077513,-0.775717548616826,1,1,1,3,3,9,1,1
"323",-0.43736809440184,-0.659018728288539,1.70436324842263,-0.244111959341513,-0.215841620880777,-0.732157384855356,-0.479474506811302,-0.0930690249336129,-1.05409324973459,-0.318034069603476,0.116362865191082,1.80935362671534,0.681773197465874,-0.0233316483306879,-0.542391049171566,-1.0948483592903,0.328233876143556,-0.116118657861146,-1.63413870417927,-0.355337182077513,0.0194795143346859,3,1,1,3,3,8,1,1
"330",-0.428093087214186,-0.659018728288539,-0.512243837198409,0.82799178699418,-0.215841620880777,-0.856782637977594,-0.170160647785918,0.151491342240507,-0.499578377341922,-0.680487717216613,0.116362865191082,-1.19392774231158,0.748812431376161,-0.0233316483306879,-0.596499252709945,-0.790719836818363,-0.137780332640271,0.628646726139116,0.755957782009481,-0.355337182077513,-0.775717548616826,1,1,1,10,2,5,1,1
"343",-0.407782808544663,1.07743629197236,1.70436324842263,-0.778777893240885,-0.215841620880777,-0.25115830136714,0.757780929290236,0.44496378284945,0.0478515217213006,-0.281788704842162,0.116362865191082,0.5666165084973,0.135617712493993,-0.0233316483306879,-0.682003574350839,-0.781244235978869,-0.118064346884032,0.776753478639168,1.56615998071753,-0.355337182077513,0.814676577286198,1,1,1,4,1,12,1,1
"352",-0.394340972765457,1.25462557975408,0.596059705612112,-0.308886609719626,-0.215841620880777,0.216981046667781,0.634055385680082,-0.0930690249336129,0.348356592101357,1.0451068225068,0.116362865191082,0.432849665911331,-0.207802498635981,-0.0233316483306879,0.231823863186222,-0.89861517992519,0.55494349122758,0.772521857139166,0.958508331686494,-0.355337182077513,-0.775717548616826,1,1,2,1,1,12,1,1
"354",-0.392948015615872,-0.659018728288539,-0.512243837198409,-0.14044574200304,-0.215841620880777,0.660268147621483,-0.170160647785918,0.654198763653975,-1.10389431421372,-0.40864748150676,0.116362865191082,-1.19392774231158,0.25887886913783,-0.0233316483306879,-0.22712058322128,-0.452342949433561,-0.153553121245262,0.520740377889078,0.597293184762489,-0.355337182077513,-0.775717548616826,4,1,2,9,1,11,2,1
"355",-0.392255551326813,2.15238463784815,-0.512243837198409,-0.80535603832748,-0.215841620880777,0.523924996901683,-0.108297875980841,0.131111311642663,0.0552620529270385,0.0961986705258234,0.116362865191082,-1.19392774231158,0.371695738364538,-0.0233316483306879,0.610277650449046,0.861825616415633,0.923849669618744,0.125083767638939,-0.715909545643476,-0.355337182077513,-0.775717548616826,3,2,1,7,2,7,2,2
"358",-0.389164551311884,-0.659018728288539,-0.512243837198409,0.208157227641345,-0.215841620880777,-1.02120051578097,-0.0155037182732255,1.10255943680653,-0.85679395056866,-0.680487717216613,0.116362865191082,-1.19392774231158,0.838042412734047,-0.0233316483306879,0.348590702427069,0.471510909969464,-0.532100047765048,-0.197577371736175,-1.98522632361942,-0.355337182077513,0.814676577286198,4,1,1,9,3,6,2,1
"359",-0.388454022737024,-0.659018728288539,-0.512243837198409,0.185820847124126,-0.215841620880777,-0.271516822580529,0.757780929290236,0.265619513588429,0.324440052479641,-0.0280711515129662,0.116362865191082,0.608041079104568,-0.111534044190359,-0.0233316483306879,0.261361719753077,0.314105365969116,-0.120635997200063,0.514392945639076,0.715447672074079,-0.355337182077513,0.814676577286198,3,1,1,7,3,8,1,1
"382",-0.362421379754149,1.10499907007174,1.70436324842263,0.393694525396535,-0.215841620880777,-0.31069332556683,-0.479474506811302,-0.0930690249336129,0.387330199302327,-0.0591386070226638,0.116362865191082,0.514835795238215,0.135294229312477,-0.0233316483306879,-0.256819974941234,-0.388437782826523,0.220692135654981,0.768290235639165,0.93150159172956,-0.355337182077513,0.0194795143346859,1,1,1,8,2,6,1,1
"388",-0.354974879718184,-0.659018728288539,-0.512243837198409,-0.3175689049735,-0.215841620880777,0.171047739088442,-0.479474506811302,-0.0930690249336129,0.9359990145191,1.60297026274615,0.116362865191082,1.05853328445861,0.880837835554359,-0.0233316483306879,1.20588474764192,-0.601445891813747,0.377868525599822,0.345128085639016,0.553407232332469,-0.355337182077513,-0.775717548616826,3,1,2,10,1,9,1,1
"389",-0.354467072572874,-0.659018728288539,-0.512243837198409,-0.498230806215714,-0.215841620880777,0.24166871585771,0.757780929290236,0.205838090501422,-0.363186976655349,-0.383934732805865,0.116362865191082,0.307712942201876,-0.100550282136412,-0.0233316483306879,-0.493436007874938,-0.108278664431238,0.453699240046895,0.624415104639114,1.24207910123431,-0.355337182077513,-0.775717548616826,3,1,1,11,3,2,2,1
"392",-0.35197620827513,1.8216313006556,0.596059705612112,-0.233869846929638,-0.215841620880777,-0.657103611084022,-0.170160647785918,-0.989790371238718,1.28317655322687,-0.499260893410045,0.116362865191082,0.870828198894423,0.231973838056457,-0.0233316483306879,-0.199705760095168,0.380038482909659,0.177675439459551,0.704815913139142,-0.351318556224853,-0.355337182077513,-0.775717548616826,3,1,2,11,1,10,1,1
